PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,sample_idx,geo_accession,singlecellprobability,submission_year
971.6745,11.703194,52.982227,-9.370491,-13.306973,6.0051575,-0.0878712,20.804293,30.999357,12.53238,27.43174,-15.538348,-9.85771,-36.734726,-25.870518,-0.3732119,12.231345,10.262086,-17.350296,15.2631035,-1.7038516,28.55594,-30.712652,-9.214216,1.4062724,14.2923565,3.2330148,-2.2886593,8.358798,6.4443965,10.274338,5.377291,-13.247893,-14.511885,-4.394106,-0.21480294,-12.826203,16.15434,5.0569954,6.9266806,-9.367777,-12.450337,5.6646695,3.0789962,-17.180897,12.513787,-0.63400507,-12.960818,10.3334055,-0.9078528,72464,GSM2316829,0.43451168175141297,2016
-115.26475,110.12928,-48.353733,157.23302,-34.519493,-22.246023,-2.796316,-67.06625,-25.589346,33.649673,43.741486,39.473064,-54.18987,66.332924,-60.507713,47.833138,-35.676003,-28.629076,6.403283,23.199287,40.092167,5.1050444,11.318405,5.2240195,1.8979379,25.535942,-7.3302326,-13.37292,-26.89765,-29.968756,18.51686,8.0302305,57.146584,68.18549,-10.394393,-21.115637,-27.884432,-5.1815653,-36.88967,19.133207,5.4514384,-10.757153,3.8115778,28.493313,-9.221472,6.1831017,14.230349,7.309618,5.9597406,-31.74029,74048,GSM2320010,0.09192873025745091,2016
-181.85211,63.708603,-142.9658,23.051418,-51.77584,17.68265,17.132902,23.018326,-25.072124,54.503048,32.15037,-48.661205,2.8801236,-23.103579,45.78887,45.845135,-70.290764,-23.643082,24.333347,-17.543623,15.580619,13.888362,-12.7104435,30.937468,-39.39081,-10.60341,20.163456,-57.49615,23.637838,48.495052,-82.366325,-4.556511,8.808424,-4.6383886,18.095581,26.1619,28.592247,0.108288206,4.663415,0.043708876,11.810726,-7.3927665,12.215768,40.29523,16.496752,38.91531,6.7747903,29.018133,-27.138132,-5.1317735,74099,GSM2321842,0.0017066651896885106,2016
-171.38884,122.796005,-29.047848,10.250073,22.064835,-3.830892,-40.582527,-19.128836,26.554306,27.585884,-24.386333,25.571594,-61.76497,105.23902,-71.3045,69.96288,-38.72551,7.4045014,39.58015,-15.7124605,-41.814243,-10.009416,-27.390036,-18.034168,-23.589254,-8.411779,-9.417556,-6.313201,18.021976,-18.321781,19.397781,17.743017,-4.1099777,-26.20341,-11.275226,-10.932378,6.2312365,7.4285564,12.156208,-9.59309,-17.62686,8.479444,13.453811,-24.517565,27.818872,-26.024435,-31.865986,0.9752499,19.002981,32.971176,74386,GSM2325670,0.0992795169655356,2016
-131.23018,157.17577,29.80909,1.6415328,27.0922,-9.092382,-29.694248,-29.378054,52.590622,33.382114,-38.52647,50.108837,-57.08113,56.34738,-56.251,35.036526,-19.897057,22.761671,24.652304,-19.582493,-77.51101,4.630814,-35.49504,-22.403114,39.221817,21.56113,-21.959364,32.17568,22.662634,50.193634,-10.49018,8.136678,-31.08037,-47.001472,-4.6331315,-8.953382,7.6785536,-44.266247,-8.543638,-18.445528,-11.125929,-14.755191,-0.47834054,-25.659597,-5.0483875,-32.0269,-29.138428,21.500801,24.830679,-2.2790084,74394,GSM2325678,0.00019833249508182033,2016
-169.47293,116.88415,-4.343262,30.170448,-174.92984,-50.31287,30.153357,-76.71659,-19.826439,-25.248854,16.801218,-57.26403,-54.912857,8.293213,-36.574974,41.68839,-26.570538,-53.5566,-10.6936035,-10.460011,5.6554,39.062782,33.96917,43.94923,-5.7898498,33.30319,-10.128189,-7.838453,-36.64706,-19.329613,46.987377,-1.7013984,-5.657354,9.944592,-9.905298,-26.167122,-24.42233,-13.288929,-5.246662,-12.871419,12.240412,-3.2013443,3.728867,5.339463,-11.676623,2.9502358,18.360888,3.5128548,-16.441412,-23.216208,74755,GSM2326864,0.009985032584147544,2016
1454.0743,-29.89609,-50.598145,-92.79957,-73.3921,-6.2548285,-58.53207,32.893528,-45.065754,6.4338417,-43.125046,-5.070299,4.7418776,32.14496,-5.580531,-4.122798,-0.80032665,-13.267923,33.850624,10.532464,-6.785408,-12.689902,32.11114,-3.390663,8.877822,-11.791719,12.41482,-0.91096133,0.7396508,-1.587983,-13.896576,17.417683,27.318665,-6.1229634,-20.408953,9.303512,-16.086021,-9.934499,-2.2619765,2.0945218,4.131307,-5.045837,9.476512,2.7163203,0.6411279,2.4812474,-3.2865336,-0.35899425,5.3523464,1.0995661,74930,GSM2330635,0.3477757106066559,2016
-175.69505,-141.56027,-62.628643,72.77851,-15.1860075,-69.85719,1.6910135,28.131784,32.00255,88.39153,-47.317978,37.118515,-11.0818815,9.332319,-12.224684,-29.016226,22.14783,-6.8228188,21.359476,-16.741215,-23.679281,-41.312492,-2.4593492,1.3091214,1.2174125,15.50425,-4.0418134,-16.707928,3.1911247,-9.331518,-2.0591085,-10.87023,-19.813038,6.8530855,-13.617101,1.8555071,-21.91034,9.271349,-2.6556323,8.04703,-10.372116,22.098534,-20.783342,4.9240522,2.1498892,14.25017,22.126888,11.070704,-0.59926945,-8.785103,74937,GSM2330642,0.008116504941293156,2016
-172.1424,-140.48352,-52.498993,-18.142998,45.081585,13.426879,-135.2902,-52.176003,53.049957,49.956703,7.646511,1.9607847,41.7209,10.035804,-0.22947201,-23.37846,3.5521185,13.37579,-1.7070829,2.383231,13.666198,34.243683,19.545008,5.1455975,-44.23015,-13.472497,0.9807475,6.199683,21.95039,17.90219,35.041714,9.875139,0.9415784,-12.489026,-9.900598,14.6387825,28.252441,-2.0211592,3.243371,-2.860649,17.946003,-10.440036,-4.6246233,14.434104,-4.2169576,-5.9327574,5.1705914,5.3085275,-20.61433,-7.5119667,75076,GSM2332732,0.005886737242596071,2016
-128.54446,178.97372,-95.12773,149.61684,2.707584,50.11011,9.527767,-15.171025,-68.03645,72.931816,67.8457,26.42531,125.34445,-6.2696576,-67.22505,-42.024822,4.260277,32.827915,44.38821,22.251566,-48.177135,-28.3427,28.48975,-20.473215,24.693256,6.321027,-6.741554,38.27694,7.4724164,-5.540291,40.80076,0.02874306,-3.7796938,-0.1579856,10.848146,-7.8403096,4.679679,18.780903,5.6390624,18.322525,2.876603,13.760337,9.834683,-4.397336,3.1136243,24.255424,18.426388,0.9967601,-7.688755,-12.463391,75113,GSM2332810,0.05942937329592215,2016
-111.21335,194.81259,-33.63075,176.59583,10.737052,37.033894,12.058022,-40.531483,-70.63647,87.04313,58.778698,36.722565,112.287895,3.4815307,-75.873634,-34.769527,10.0158415,41.668583,20.443304,16.8661,-54.01654,-30.41441,5.8387885,-32.155396,55.375847,24.605167,-8.066712,57.30672,19.632254,34.627937,42.45197,-4.622786,-8.60455,-14.067008,0.8183739,-3.0029325,-3.2758138,15.574745,-12.782,20.707548,-9.443151,31.858147,3.4533808,-11.216503,3.66733,13.984307,15.7636,12.150607,-7.8409157,-16.591951,75173,GSM2332870,0.07089585607961878,2016
-185.33374,-97.54271,-19.61572,-52.187157,53.948147,-70.27758,-41.453335,32.17107,-51.884117,-42.651443,78.51521,-19.141672,-20.929602,80.98289,68.350235,-31.444126,-22.391867,85.612854,-37.615635,37.715694,-46.2391,-8.19517,13.98438,-7.329604,0.73891217,31.086601,10.48651,-29.661192,-8.7634735,17.64799,-15.345847,6.514982,-2.7370722,-10.037967,-3.4365568,4.420905,-11.356387,-9.3049135,-11.984844,-13.226671,-4.154281,-13.274362,-27.03339,0.7276425,20.41555,18.091284,6.2753344,13.238947,-6.170879,9.227793,75300,GSM2333756,0.004443296615345592,2016
-177.87059,-99.353455,-22.428143,-7.8644776,-63.14,-56.375107,25.596952,67.64781,-9.123137,-21.82241,73.98626,-85.15512,-57.26655,75.234985,58.794437,-48.493946,-7.6524096,92.896355,-68.73411,23.600155,-29.450514,1.6831826,34.480263,7.208811,8.023569,24.583658,2.5128138,11.057388,-2.063694,27.87438,-16.390135,11.632206,1.0086392,34.015873,-17.318748,6.3136272,16.785372,-0.6340021,91.96845,13.034852,-49.169872,2.6104019,80.1881,65.477135,-20.447721,-63.78708,3.3431218,17.618004,-37.2109,-43.930164,75885,GSM2343236,0.0006728981174161058,2016
-172.77849,-14.550753,-25.619028,53.927273,-147.46779,-10.1892185,49.616367,26.442308,23.504976,37.03787,43.883064,-34.907722,-85.78098,36.220516,62.083073,6.1138415,62.47336,-88.72493,-46.864788,1.6571587,-10.439208,27.160374,81.5771,28.108246,48.301594,-9.166488,-91.09991,73.09389,151.89577,-39.195854,-30.689804,-56.86234,22.381874,-26.590738,-7.3895216,23.542402,13.400923,25.347248,-8.106432,1.681557,-33.10953,1.2050127,-18.967518,7.6073885,29.536383,41.359493,-37.295128,-15.303055,-23.604258,-0.6682111,75892,GSM2343243,0.0,2016
-173.8508,-18.60461,-29.814283,49.44838,-131.75975,-11.452012,41.042942,23.206684,19.23106,37.08827,45.87514,-28.838678,-91.05045,39.711178,75.67568,8.3588,59.852734,-83.74106,-47.03494,6.930839,-12.544582,28.236519,84.21105,24.847813,48.195827,-3.6920986,-86.92478,72.25737,157.13947,-38.639492,-30.40795,-54.949093,19.811312,-22.657705,-10.220557,17.901907,13.31631,16.719456,-3.0464838,-3.1380663,-32.44129,0.6828664,-15.2872505,16.137798,30.578463,40.40624,-36.26985,-13.716489,-23.296019,-3.7633379,76171,GSM2343643,0.0,2016
-175.92114,-92.80037,-12.638927,-6.5643783,-54.52587,-56.701817,21.147636,62.71,-30.649736,-28.219181,78.5408,-72.16427,-52.740383,87.75029,76.23804,-46.236717,-8.12844,88.801575,-77.18965,32.92236,-21.177765,4.908795,30.046007,10.153728,3.16636,25.376856,1.9214606,9.361336,0.60328937,22.116318,-16.945969,12.337831,-3.321962,29.90286,-19.516626,-3.6169717,14.627172,-10.69731,98.38421,-1.2313473,-40.178493,4.3424697,85.99008,67.16741,-17.583677,-64.706245,-1.3788987,16.675873,-37.07045,-41.34411,76404,GSM2343935,0.0034568661805146556,2016
148.00725,-19.214209,119.143776,-34.527737,16.664713,38.55439,74.160484,8.805084,90.799706,49.429,17.947395,-22.262348,-22.05584,-14.716154,-21.502256,-9.841948,46.234974,27.788116,-26.31528,-56.65946,-42.247585,20.610456,-22.577127,-14.403906,-60.657623,-24.165697,2.0399754,17.71744,22.977642,-59.164974,-2.9439335,-7.610677,-43.08828,-5.179428,1.7849822,3.7228436,-3.4284217,-12.134712,-14.572948,-48.406124,21.9614,-10.542341,23.401077,10.723763,-30.43828,-1.7083582,17.428278,-13.552741,13.138726,-0.5953039,76412,GSM2343943,0.25020111166887005,2016
-171.64273,-110.91176,-39.595352,77.40553,-28.700277,12.178429,-28.995523,-19.7167,25.659498,90.841415,-10.632429,9.482968,-13.614252,68.10335,-16.404459,-2.7425234,33.44662,12.135019,37.884964,-25.193577,2.175121,-18.176281,-18.4746,-4.7371063,-21.347176,9.134388,6.63749,29.655083,15.264303,-10.715098,-20.466541,-6.50882,-9.277399,-2.4188936,15.170302,8.953973,5.776602,8.195214,37.209652,50.274303,-6.9192786,56.827324,20.730103,-18.765116,-31.745739,11.381256,35.412685,-47.249443,-18.642584,2.7312794,76859,GSM2344970,0.00481951632630299,2016
856.86993,61.565044,128.47868,6.7928452,-16.882992,-3.4931448,6.6915226,51.55469,67.68489,39.22598,53.33981,0.60088235,0.45290866,-2.3284442,6.7943683,-6.795787,-2.9695804,4.3805504,-18.741222,22.1172,15.589215,25.753826,-43.066925,-1.8409421,-23.69778,8.6292925,-10.154761,-27.501095,-6.4184465,-20.685457,7.6990314,0.9181118,-12.897721,-4.8183327,12.579446,12.963028,-7.562644,20.247461,2.7652862,-0.42525715,3.7041447,-22.12448,14.190364,13.937007,-29.07471,29.167068,-6.4617143,-26.706085,17.772564,-18.643494,76958,GSM2348358,0.4578056024790307,2016
-186.02377,-71.59329,12.199852,-28.611027,42.76383,-58.518616,15.060331,37.251617,-56.154064,37.419384,-38.160187,21.22267,-12.65555,-18.77113,43.377544,26.099558,13.070305,-60.19747,-13.675705,3.7101028,-9.056365,11.211977,4.725413,-29.68565,7.081088,25.139296,52.22466,20.65007,21.40914,22.465239,-0.5327522,-14.451314,-5.041087,32.03429,-26.013802,-1.8462657,-1.3769789,14.070028,7.9918675,57.03164,-15.694549,3.2585907,-19.605267,22.277685,39.23301,-6.8951087,-17.423662,6.2106333,0.3161533,-0.56715214,77469,GSM2348869,0.0,2016
-84.47154,80.212654,303.96545,106.41834,44.448452,5.3586903,-67.20399,32.473087,38.3496,84.00563,123.059746,70.61572,17.840328,37.874084,-25.219963,-64.10125,-39.2304,-53.6889,-8.808111,83.81608,91.26519,12.795646,-15.06925,-0.57149535,11.020477,8.5754795,-11.592241,-28.472626,-4.9761195,-16.939009,-15.657741,27.083176,37.800167,34.345375,-9.236848,-10.132566,18.5073,-8.680475,-4.678973,-3.487608,-37.035023,8.178541,-10.047489,-9.05304,7.372619,-8.873575,10.069558,40.971836,-5.4318633,12.784124,77689,GSM2355500,0.2732207741114326,2016
-183.38303,-133.70505,42.851696,6.9994802,-40.400143,41.955486,50.568714,-12.435358,-57.335495,32.744213,-61.566578,66.34344,-54.150158,12.962803,-72.00377,-92.582184,-74.85715,-26.10447,3.5400858,5.831169,-51.74992,-18.55903,-12.844084,-4.5031204,-26.411854,-13.34407,-6.1727595,-51.375183,12.138397,1.2578351,26.819391,-34.50192,-18.605852,-43.24133,-8.102878,19.500456,18.262735,8.943768,-13.190483,18.831299,1.2266238,-1.6752545,-14.546527,-22.818848,-26.10126,-21.297485,-9.888486,8.213637,-10.791538,-0.97550625,77706,GSM2355666,0.00840834569776089,2016
-162.86336,-88.87328,-21.612411,32.33948,-35.953888,-73.480446,22.626913,86.515755,31.756414,12.564784,-17.93679,-5.129339,5.0075207,-4.419753,-30.415056,-16.152466,20.1086,14.03444,13.902514,-45.816143,0.5139331,-41.659096,0.26071787,20.604788,31.512821,-11.154687,3.4802198,0.9759431,-12.8806,-32.738426,11.968845,-10.960818,2.4500837,-12.853527,-4.7998886,-6.3041444,22.545288,-15.593934,4.74271,-4.535972,11.464043,26.304544,3.2776997,6.9005585,-10.859799,-11.647995,-37.14862,21.497072,-4.5062695,-43.774364,78066,GSM2358951,0.0,2016
-172.03127,-138.85205,-83.724174,23.751232,-16.302721,-97.50259,2.2156403,66.06875,43.47132,-1.333052,-10.907579,24.79875,6.07538,-45.317165,9.796808,6.9374285,9.401342,3.4705255,13.32767,9.667178,-25.074205,-10.878895,8.125316,5.2648273,22.352371,-15.23843,0.88214463,-36.666515,-12.172556,0.7939401,-3.8058257,-17.140137,-10.077694,-0.17624204,-11.957762,-13.164589,-5.9350224,21.517817,-19.84132,8.071133,-3.4536126,4.447993,-3.275956,14.418279,-15.477404,8.449184,8.852605,-10.607001,15.484007,11.017418,78180,GSM2359261,0.004199260752380883,2016
-158.06151,-165.57788,-35.57831,26.217257,-72.74104,63.47964,43.594475,-8.227482,-19.049568,-21.208345,-13.907386,5.251113,-40.285282,-6.536382,43.51386,18.565657,24.83449,-14.82866,25.083897,12.971263,12.8724785,-27.54104,-73.45873,-38.917927,-10.763969,24.820076,31.92783,71.8419,-43.767704,-32.05368,-27.50482,25.258558,29.771975,-34.40213,27.792927,31.073711,6.177682,6.564944,-9.294816,-33.778473,15.640779,1.9751076,-23.525421,24.681355,-3.2644255,-0.30508608,10.026258,1.2061155,-7.4144874,6.0746155,78219,GSM2359547,0.0044458073733531205,2016
-162.69012,-165.13821,-31.886137,25.85193,-71.87762,61.506702,41.9511,-7.0054407,-22.389345,-15.9368515,-14.282535,6.0261006,-41.83867,-0.9158306,46.190384,17.439602,25.697588,-17.450176,23.727669,15.8893385,14.154368,-27.67931,-74.09635,-39.140163,-11.353388,26.060259,32.787106,71.85485,-40.470936,-31.35937,-28.04273,25.483782,30.782724,-34.505836,28.731092,31.017025,7.7826552,4.804626,-7.5821905,-32.709377,16.400442,3.8923717,-22.408365,23.42436,-1.7394857,2.0937889,11.272435,3.6679702,-9.8400755,5.983449,78220,GSM2359548,0.002359674157296461,2016
1078.8759,14.9618225,-21.068842,7.0433297,-1.9620416,7.075903,-18.3456,-0.40458414,-30.602451,13.474212,21.97064,15.856116,-15.49296,-16.234493,-13.261504,18.71025,8.062398,3.3043668,-18.601679,-5.096853,14.441894,5.683514,-10.939701,-2.1728938,3.324075,-0.6653658,-2.6529102,2.304887,-7.9294443,2.7459831,14.559254,-4.7322536,-10.127885,-18.806177,-25.511234,-2.9084585,-4.432391,4.2815037,26.02249,0.7877457,2.4409764,12.597914,-9.2246685,-5.1548057,11.9460535,-1.0343091,3.1531267,15.82644,-1.2343632,2.40181,78510,GSM2361644,0.39786158109688097,2016
592.24756,112.76248,146.21307,90.3582,37.147472,8.627916,8.655266,48.032906,70.7942,63.22671,34.874214,-20.859255,5.9831023,-18.39935,-28.17757,3.295434,2.0909956,22.143585,-52.412262,26.180191,11.858635,47.829643,-77.97867,-16.564062,13.916354,43.704697,-16.064709,-28.183342,-10.649087,8.006394,6.0661836,-21.297445,-19.407616,-43.23334,-1.2559141,-6.629257,-7.4004474,22.229984,-2.6261816,8.858987,-24.423717,9.262846,12.806662,4.3401737,-22.632006,26.1536,14.690723,-19.585598,-10.112836,-8.819065,79466,GSM2366084,0.32440017637810725,2016
-157.096,32.236164,-50.989697,98.457794,-110.74636,53.542046,37.681232,17.317423,-34.952393,78.008995,16.127426,-37.5934,27.585022,37.356564,0.5836455,-6.4980187,5.3108544,-26.120813,-7.6653285,-25.781921,-13.242858,24.798187,18.765175,42.743473,-14.848168,42.344486,11.495311,7.5923686,-15.699603,27.287998,45.20832,-4.663711,-9.459147,15.534229,6.5647907,-17.309912,-18.340282,-15.805535,17.460798,-3.7897785,25.923018,-16.586086,-16.61596,-10.470183,-19.18376,-21.744343,12.32899,10.53714,48.420303,16.77321,79580,GSM2367773,0.024460192566254868,2016
-168.40553,239.23077,-199.19344,-41.783386,43.56667,54.48059,-17.785095,70.08947,51.038277,-20.297825,-28.131266,11.38154,-23.484818,-6.289281,0.77937704,-46.579834,17.813478,-1.2086496,7.9568806,17.659676,62.164997,-0.9167292,-7.8105597,11.237997,-9.744967,10.948663,15.469258,-24.786211,30.336561,-1.1798273,-19.524473,2.066749,8.893848,25.45195,14.945726,8.417852,-4.448946,16.138092,-3.446576,-1.6986898,-4.940043,-28.708048,-2.710937,-6.0868444,-21.61653,-6.7442703,3.0214949,10.749122,15.66711,-8.187721,79718,GSM2369835,1.144750380616113e-05,2016
-161.54378,232.40417,-202.16093,-44.414467,54.749332,62.467308,-16.572794,80.646805,70.562584,-21.767424,-22.57578,9.284207,-31.454952,-16.375582,-5.520416,-59.49047,28.23923,-4.413438,11.380788,10.155012,51.118332,4.6968718,12.162343,17.054388,-5.749089,14.172289,12.551799,-27.265392,28.967989,-2.5889797,-27.038563,5.603744,7.257858,27.135748,24.445456,13.106079,7.501881,10.371172,-3.5166974,3.828602,0.8737287,-41.037773,1.1255591,-8.54963,-27.963947,1.3423479,12.144398,11.607859,8.226121,-13.587406,79746,GSM2369863,0.0,2016
-173.65384,221.61073,-199.73808,-52.769154,33.76199,75.82187,-9.320075,74.06774,47.24149,-10.362886,-24.421474,5.1610227,0.68890643,-14.591697,9.975323,-55.88665,37.818386,1.0947747,1.5164378,9.812236,31.233566,2.5800722,7.9414053,4.056624,-5.736152,16.641315,18.378,-23.79811,21.543089,-25.057291,-8.727143,8.310233,7.057052,18.656387,12.443339,4.2396536,4.4469275,15.247534,-4.101911,-9.034068,-14.121784,-24.17919,11.292611,-17.466255,-19.01209,-6.771778,12.42939,16.183918,3.0253737,-7.663683,80251,GSM2370368,2.822115357089391e-05,2016
-176.26158,239.52077,-186.13953,-49.670753,27.186234,56.593105,-19.16824,52.720085,34.160576,-17.500034,-31.193464,21.557377,-15.715947,4.371476,12.755411,-45.6054,29.338379,1.0364484,-5.2911053,15.920904,49.817238,1.7252601,-9.881865,1.95093,-8.767535,12.957281,13.986816,-26.085295,21.081285,-16.3207,-13.77954,8.506999,7.4638467,25.006624,2.339394,7.809596,-4.922657,4.037484,-2.058555,0.045329195,-14.359382,-17.384712,2.898884,-11.237827,-9.45678,-10.958925,8.837791,12.876895,9.4305525,-6.360786,80348,GSM2370465,1.144750380616113e-05,2016
-164.70392,234.51276,-190.22255,-43.082344,39.567574,56.753323,-20.368484,61.63918,59.401123,-22.98204,-30.5296,15.056483,-17.74158,1.869922,-3.6483004,-44.738956,29.315666,7.315373,-4.97393,12.913319,40.45688,-1.5338254,-1.945728,2.8804572,-8.839026,11.069617,12.573184,-21.018436,21.630762,-20.024866,-16.002773,7.3325214,19.274557,25.386711,16.553003,5.9446306,-1.2276273,10.749755,-4.3569794,-1.3921682,-1.189948,-26.882175,2.5795388,-14.117566,-14.124973,-7.8752446,8.648405,9.853912,9.022741,-4.9201655,80471,GSM2370588,0.0,2016
-183.09166,85.71548,160.09683,-168.71599,-2.8407369,-58.82948,-83.68933,-111.702705,-24.859848,-13.797684,-4.008117,-33.02522,1.2911923,16.004883,-14.027582,9.272527,-7.2331324,-42.39079,-13.70199,-26.893005,38.644382,-6.051958,7.226382,-24.85029,-4.375611,3.5125628,7.374493,6.210528,-7.9313183,-24.159422,13.575606,-28.246721,-10.921835,-11.377872,13.296151,-7.2391753,7.845966,7.9685316,26.407557,4.146616,19.915754,9.001136,20.606735,4.997014,2.536496,11.904314,-12.870871,15.876156,9.750979,-3.3181787,80624,GSM2371098,0.0046873010811761505,2016
-172.9585,127.066666,142.18898,-180.79892,16.192932,-52.202747,-53.946457,-121.586136,-48.25844,-11.150022,-1.2026217,-41.747864,-13.494648,-10.040778,-3.634389,-2.7155292,-7.5741067,-36.41064,-6.905908,-41.853252,63.590195,-6.5328803,-15.353188,-34.86622,-19.214455,6.4738564,14.683813,1.7239273,11.782275,-14.803475,-7.7693043,-12.698698,-23.567762,-1.6042973,-12.19938,2.5570252,4.2772627,13.43913,8.352963,-2.5383153,11.351397,6.1545634,17.178976,12.908108,-3.4457784,22.532948,-16.966646,16.19411,6.1334,-15.36334,80645,GSM2371121,0.0,2016
-176.81107,136.9609,140.01259,-164.10002,25.919542,-57.54065,-71.39161,-122.86802,-67.54046,-9.558369,-3.059135,-18.045893,-1.8193678,12.539795,9.38238,2.065343,-27.273495,-38.388977,4.0574355,-38.70555,73.34863,-5.6868367,-22.472822,-27.267067,-15.914028,2.7423909,4.869973,-3.5975518,5.9240704,-10.876828,-15.286176,-21.934065,-28.052319,-3.2849805,-4.563915,1.4795847,5.906041,11.929883,14.7571335,4.8933825,4.467879,-0.010625781,20.267195,12.450921,-9.358888,26.692814,-16.583857,21.64359,1.167772,-11.157195,80674,GSM2371151,0.013034524653809196,2016
-110.74566,-29.548819,124.51043,-28.597662,-129.29272,1.1185814,81.57369,61.772972,116.68544,-4.8615537,23.967976,-129.10873,-17.682392,-86.21796,-107.54445,-11.600963,43.34549,26.26854,-5.5087786,-33.472145,28.746113,2.9482775,-17.917986,-13.319888,-9.107919,39.848137,95.794365,31.381344,15.400834,-62.907555,-10.006049,53.517937,-3.9047084,-3.6876113,59.238937,20.029634,44.70544,7.088498,3.0851657,-35.76688,34.38881,-25.067429,-12.077408,28.692606,-22.022968,33.619106,-3.0085027,-27.213287,35.67197,-31.840542,81826,GSM2375979,0.07773049317329167,2016
